M2_POINT_ID,MEASURE_DATETIME,POINT_NAME,POINT_ADDRESS,POINT_DESC,WATER_PRESSURE,DEVICE_TEMPERATURE,REG_TIME,LATITUDE,LONGITUDE
"1,867",7/2/2024 0:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,43.02,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 0:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,44.9,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 0:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,46.53,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 0:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,32.68,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 0:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,47.21,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 0:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,36.12,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 0:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,34.72,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 0:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,31.1,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 0:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,42.68,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 0:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,38.82,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 0:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,31.09,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 0:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,49.46,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 0:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,30.87,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 0:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,32.07,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 0:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,40.52,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 0:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,39.63,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 0:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,49.71,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 0:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,36.74,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 0:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,48.79,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 0:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,49.05,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 0:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,37.51,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 0:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,31.11,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 1:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,45.05,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 1:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,33.13,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 1:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,38.79,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 1:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,48.94,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 1:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,41.21,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 1:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,49.54,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 1:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,46.43,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 1:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,36.88,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 1:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,49.89,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 1:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,44.99,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 1:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,42.99,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 1:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.84,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 1:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,32.28,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 1:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,45.28,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 1:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,45.06,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 1:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,33.18,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 1:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,42.76,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 1:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,37.48,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 1:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,42.54,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 1:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,46.26,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 1:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,48.83,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 1:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,34.94,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 1:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,49.98,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 1:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,39.3,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 1:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,40.73,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 1:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,38.7,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 1:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,36.72,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 1:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,31.45,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 1:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,32.74,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 1:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,32.63,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 2:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,41.81,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 2:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,34.8,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 2:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,43.67,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 2:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,42.25,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 2:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,40.38,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 2:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,47.25,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 2:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,35.4,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 2:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,43.36,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 2:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,36.57,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 2:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,41.91,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 2:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,39.45,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 2:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,44.28,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 2:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,32.67,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 2:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,47.41,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 2:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,49.19,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 2:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,33.42,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 2:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,41.6,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 2:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,49.09,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 2:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,41.47,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 2:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,33.61,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 2:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,34.98,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 2:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,41.43,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 2:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,31.1,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 2:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,39.4,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 2:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,47.48,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 2:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,43.84,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 2:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,44.86,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 2:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,42.37,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 2:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,48.36,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 2:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,30.31,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 3:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,46.01,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 3:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,45.14,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 3:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,31.28,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 3:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,46.49,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 3:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,38.24,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 3:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,47.14,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 3:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,49.19,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 3:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,38.79,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 3:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,40.85,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 3:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,41.39,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 3:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,36.83,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 3:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,46.15,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 3:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,33.7,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 3:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,32.97,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 3:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,30.27,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 3:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,38.43,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 3:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,30.67,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 3:30:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,36.83,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 3:30:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,43.38,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 3:30:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,36.49,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 3:40:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.38,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 3:40:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,35.12,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 3:40:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,42.51,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 3:40:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,43.42,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 3:40:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,47.17,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 3:50:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,38.35,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 3:50:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,43.69,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 3:50:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,39.89,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 3:50:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,48.09,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 3:50:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,30.43,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 4:00:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,37.49,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 4:00:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,33.69,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 4:00:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,35.7,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 4:00:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,30.14,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 4:00:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,37.96,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 4:10:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,39.77,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 4:10:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,40.07,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 4:10:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,49.5,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 4:10:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,32.59,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 4:10:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,48.53,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 4:20:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,39.27,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 4:20:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,33.57,9,5/10/2024 4:59,39.888736,32.799528
"1,866",7/2/2024 4:20:00,Ankara DMA 1-3,"Çiğdem, 1591. Sokak 11, 06530Ankara, Ankara,
Ankara Türkiye",description_3,46.27,14,5/10/2024 4:59,39.88429001,32.79584398
"1,867",7/2/2024 4:20:00,Ankara DMA 1-4,"Çiğdem, 1550/1. Cadde 2C, 06530Ankara, Ankara,
Ankara Türkiye",description_4,36.28,14,5/10/2024 4:59,39.88905796,32.79525397
"1,868",7/2/2024 4:20:00,Ankara DMA 1-5,"Çiğdem, 1589. Sokak 16, 06530Ankara, Ankara,
Ankara Türkiye",description_5,35.62,9,5/10/2024 4:59,39.88536496,32.79749503
"1,864",7/2/2024 4:30:00,Ankara DMA 1-1,"Çiğdem, 1575. Cadde 43A, 06530Ankara, Ankara,
Ankara Türkiye",description_1,30.91,20,5/10/2024 4:59,39.88765702,32.79979395
"1,865",7/2/2024 4:30:00,Ankara DMA 1-2,"Çiğdem, 1071 Malazgirt Bulvarı, 06530Ankara, Ankara,
Ankara Türkiye",description_2,37.1,9,5/10/2024 4:59,39.888736,32.799528
